,vol20d,hyig_diff_bps,FGI,ig_level_pct,dxy_ma_gap20,vix_ma_gap20,hy_vol_20d_bps,fgi_hyig_inter,yc_slope_sq,vix_yc_inter,dxy_vix_inter
2023-04-11,0.20728537053175672,-0.30056843790290194,-0.033664259427323234,-0.1183653426858319,0.17243706830416541,0.12191266895801363,-0.19910914185946704,-0.06304280623652203,-0.10021125927193371,0.14869762422592872,0.14841542307932093
2023-04-12,0.21184456974691473,-0.29414706099420723,-0.031175321007736508,-0.11459490731806325,0.16700197087220126,0.1162857822204472,-0.19958925205687758,-0.061277437243719944,-0.09906849217999024,0.14254775206946163,0.14192626067022038
2023-04-13,0.21631983706620744,-0.2876687503215622,-0.028341169909826564,-0.11104469112381087,0.16223987779965557,0.11008326436475933,-0.19861389415393602,-0.059058110206260436,-0.09770270248552615,0.135482977260156,0.1366706920376457
2023-04-14,0.21946512620551464,-0.2790921403358567,-0.0266328390422924,-0.1070377176677575,0.1581531544641341,0.10590764804495399,-0.19674244859242593,-0.05513551634400091,-0.09582909907664564,0.12772405093738093,0.13163374339669776
2023-04-17,0.22127436139509515,-0.27005176053395197,-0.024012159139766343,-0.10069660417897489,0.15304147725017356,0.10251962459711182,-0.19385647114286747,-0.05245197145328681,-0.09287681958548881,0.12028763007607826,0.12522607522770138
2023-04-18,0.2231057784409315,-0.2605989706731293,-0.021269912194305258,-0.09468156222758417,0.14553344048695988,0.09833033161467514,-0.19085998247605784,-0.05089980629083546,-0.09162691739543061,0.11237771603731117,0.11766654488765924
2023-04-19,0.224959977618345,-0.25073024623246376,-0.022165590307699174,-0.08767954245556382,0.1389190540611766,0.0956136885622044,-0.1855864616266662,-0.04626842637680895,-0.08866920549834209,0.10512965449026934,0.11077056648684466
2023-04-20,0.22592406396200823,-0.24129794314024205,-0.019983247625155853,-0.08117178450261858,0.13514335592571985,0.09780336658249181,-0.17836427934911178,-0.044020138343912905,-0.08724753234574947,0.09751806117190093,0.1063675843217643
2023-04-21,0.22427658475457918,-0.2332740957401481,-0.016706381181290392,-0.0745296820742277,0.12827247526014451,0.09199917048096003,-0.17169762168153838,-0.04336782646181293,-0.08622722167240364,0.0891958673045858,0.09909363387625793
2023-04-24,0.2226384568387935,-0.22414354290756178,-0.013187497178334819,-0.0684949740206766,0.12161116841490625,0.08755316085316447,-0.16421250387021866,-0.04328927654727122,-0.08612634135157522,0.08073023150239537,0.09202542447238309
2023-04-25,0.2322710246340336,-0.22534756105522935,-0.022246734370408305,-0.06522642979354745,0.12711549286932916,0.09466291327346074,-0.16191903314577427,-0.03537679950949185,-0.08715851473578842,0.08623456546846778,0.09775909577907363
2023-04-26,0.2298590604816625,-0.2228625659685008,-0.016492454088332213,-0.06244039640963221,0.12067600675287281,0.08470306378749265,-0.1584305095327816,-0.03919102248573585,-0.08562906025672365,0.07671559400253691,0.09044954029953421
2023-04-27,0.23962807055213314,-0.22464447549566047,-0.023388253707147075,-0.06077301934160335,0.12481346984154276,0.08734644298303176,-0.1563617760024297,-0.033099749196164006,-0.09103103967839027,0.08096799396971872,0.09550643963013078
2023-04-28,0.24928215109236304,-0.22142623793419788,-0.03177814324337183,-0.05640340655606539,0.13033008729310264,0.09240334231362833,-0.15475276103437824,-0.025514390005376423,-0.0961457702881684,0.08579504258111431,0.1011379866119315
2023-05-01,0.24669077488259572,-0.21923096138283357,-0.026149442769326587,-0.05480586732621435,0.12366217456757718,0.09325061044476358,-0.15263394373830383,-0.0286260751578712,-0.09458245748361498,0.07660501927597474,0.09394178235664573
2023-05-02,0.2439901756887491,-0.21836941327496767,-0.02118901389534824,-0.054013689236503265,0.11789586813923938,0.09676467923671167,-0.15028562163526207,-0.03152361925582808,-0.09249910872285119,0.06680007597953963,0.08752700102795637
2023-05-03,0.241179090007063,-0.216941890204194,-0.015279952229565023,-0.05547924515177518,0.1155830676131761,0.10215529010378359,-0.15094688518939656,-0.03536372019445489,-0.09018099937990795,0.0575311806411436,0.08525481151437576
2023-05-04,0.2514814365444417,-0.21694193186302643,-0.02222538506118549,-0.05351016057965319,0.1175509315585181,0.10180801999578205,-0.14851599209969002,-0.02946012042385849,-0.09625820410617002,0.06135115843019337,0.0875699455677193
2023-05-05,0.26178378308182043,-0.21740498828109053,-0.028360517395783567,-0.053046787571795755,0.11639336453184634,0.09683048178109345,-0.14677963989275677,-0.024251061802744025,-0.09973085264489899,0.06389781028955989,0.08606510843304599
2023-05-08,0.27208612961919926,-0.21705769596754246,-0.035190193013543695,-0.0519465619765907,0.11685639134251505,0.0961359415650904,-0.14631661263757456,-0.018347462032147627,-0.10621370866531205,0.06656021905162487,0.08583359502771164
2023-05-09,0.28238847615657797,-0.21584229721321277,-0.04306168355604688,-0.05130974325418517,0.11338369026249974,0.09532564464642015,-0.14504328768582353,-0.012096591686810265,-0.11211749216446419,0.06933838471638835,0.08189786713702762
2023-05-10,0.29269082269395674,-0.2142795631972373,-0.05139620295399144,-0.05055689149086191,0.10933220566914854,0.09451534772774992,-0.14365420592027695,-0.005035423333743985,-0.11721133588512915,0.07327411940813659,0.07738335573300774
2023-05-11,0.3029931692313354,-0.21520555294612545,-0.059730722351936,-0.05055689149086191,0.1060910179944676,0.0930105105930766,-0.1412233128305704,0.0015627175863343404,-0.12189969568784521,0.07663106958639247,0.07344762784232371
2023-05-12,0.29953201628015275,-0.21030113906510894,-0.05413882319402379,-0.05167339277262776,0.11245506539150253,0.09678795101807337,-0.14605246198275254,-0.0018568456806412118,-0.1185555034785125,0.06644028502399449,0.08123688934370667
2023-05-15,0.2959595799006717,-0.20358465718271335,-0.04898742262867835,-0.05134400221464897,0.11769731278534672,0.10443236601566849,-0.15219795641717523,-0.004712552307651724,-0.11531941153846248,0.05620157132490831,0.08767664378028547
2023-05-16,0.29227432708584783,-0.19649679188173375,-0.04357881129243422,-0.051075530297623635,0.12309357887248282,0.11119258830850819,-0.15803830582617248,-0.0077006498244557115,-0.11172492576779028,0.04556219562423635,0.09520792451179715
2023-05-17,0.2884746536761312,-0.18991161550934021,-0.03896267852111327,-0.05004782800256409,0.12771043783715158,0.11530795830372229,-0.16404049998966264,-0.010120902976847394,-0.10858722454697978,0.035452425197621935,0.10185243805519051
2023-05-18,0.2846762250403757,-0.1821306231761005,-0.035379332598106675,-0.046553443221257484,0.12755278508610404,0.12321106195069845,-0.17009010071541383,-0.011499712363286762,-0.10508823422157289,0.025052954411958598,0.10279322882743987
2023-05-19,0.2818198947365635,-0.1737885647773603,-0.032954653998239755,-0.04315893667558888,0.1290522090535151,0.1342307746698896,-0.17595370520197512,-0.011475243846893586,-0.10157705614008673,0.014594161881336736,0.1071609998570228
2023-05-22,0.2782608479336782,-0.16476076556750685,-0.030872097188418258,-0.03880277962435468,0.12939070400310196,0.1434395121932198,-0.18115896524098365,-0.011451562725540187,-0.09799380777739207,0.0041910374522404845,0.10908486359385602
2023-05-23,0.27647897151716955,-0.15486084100851732,-0.028305318484363868,-0.03317870621994582,0.12843925663327066,0.14999383912036632,-0.18605649228326032,-0.01142867915509362,-0.09451463345589868,-0.006395325506369127,0.10960860490003871
2023-05-24,0.27482755065780556,-0.14669199567598667,-0.02631844846420475,-0.02823420697116738,0.1277300548885175,0.1557712576361362,-0.19005062226014718,-0.011763060466584917,-0.09036743508490443,-0.017050503284432902,0.10943198190913915
2023-05-25,0.2739037687677306,-0.14003172777623396,-0.023903355257678272,-0.022305473142623083,0.1240465163886066,0.1592158795165633,-0.19468347499397304,-0.012577532489555681,-0.08625993493128375,-0.02682413172388012,0.10652144391467563
2023-05-26,0.2722794230373417,-0.1336963444760189,-0.021653256648334725,-0.01651757324161206,0.11759695643484487,0.15575914270413838,-0.19816840828582505,-0.013039758919709562,-0.08141378807742475,-0.035829443084017636,0.10084866152042139
2023-05-29,0.2705473204709505,-0.12858937427256328,-0.01926916428112758,-0.012192038003143424,0.10655014285243777,0.15121116047622013,-0.20181516854569603,-0.014226711519599823,-0.0757004046830694,-0.04442097285756347,0.09058262848694569
2023-05-30,0.2797916708930775,-0.1252274403293069,-0.026112433926797286,-0.010390258987900554,0.10775070784232439,0.1557733074377893,-0.19605245106194027,-0.007863709742901168,-0.08284429719663201,-0.03877831618339834,0.09238347597177562
